"Winner","B_current_win_streak","R_Reach_cms","R_losses","B_current_lose_streak","R_Stance_Southpaw","B_Stance_Southpaw","R_Stance_Switch","R_win_by_Submission","B_win_by_Decision_Split","B_Stance_Switch","R_Stance_Open_Stance"
"Red",1,193.04,0,0,1,0,0,0,0,0,0
"Blue",0,193.04,3,1,0,0,0,0,0,0,0
"Blue",0,193.04,1,0,0,0,0,0,0,0,0
"Blue",6,205.74,1,0,0,0,0,1,0,0,0
"Red",2,182.88,0,0,0,0,0,0,1,0,0
"Red",0,182.88,4,1,1,0,0,0,0,0,0
"Blue",4,187.96,8,0,0,0,0,1,0,0,0
"Red",0,198.12,1,1,0,0,0,0,0,0,0
"Red",1,190.5,0,0,0,0,0,1,0,0,0
"Blue",0,180.34,6,2,0,1,0,0,0,0,0
"Blue",1,187.96,1,0,0,1,0,0,1,0,0
"Red",0,177.8,5,1,0,0,0,0,1,0,0
"Red",0,193.04,0,0,0,1,0,0,0,0,0
"Red",0,182.88,0,2,0,0,0,0,0,0,0
"Red",0,190.5,3,1,0,0,0,0,1,0,0
"Blue",2,187.96,1,0,0,0,0,0,1,0,0
"Blue",1,190.5,0,0,0,0,0,0,0,0,0
"Blue",1,190.5,1,0,0,0,0,1,0,0,0
"Blue",0,205.74,0,1,1,0,0,0,0,0,0
"Red",0,185.42,0,1,0,0,0,0,0,0,0
"Blue",0,195.58,1,0,0,0,1,0,0,0,0
"Red",2,200.66,5,0,1,1,0,7,0,0,0
"Blue",4,190.5,0,0,1,0,0,0,0,0,0
"Blue",3,172.72,6,0,0,0,0,1,0,0,0
"Red",4,170.18,4,0,0,1,0,1,2,0,0
"Red",2,172.72,4,0,0,0,0,0,1,0,0
"Red",1,193.04,2,0,0,0,0,1,0,0,0
"Red",2,200.66,0,0,0,0,1,0,0,0,0
"Red",0,172.72,4,0,0,0,0,1,0,0,0
"Blue",0,184.956097097066,1,1,0,1,0,0,0,0,0
"Red",0,182.88,2,1,0,0,0,0,0,0,0
"Blue",0,182.88,0,0,0,0,0,0,0,0,0
"Red",3,187.96,3,0,0,0,0,2,0,0,0
"Blue",1,177.8,1,0,0,0,0,0,0,0,0
"Red",2,180.34,1,0,1,1,0,2,0,0,0
"Red",3,187.96,2,0,0,0,0,3,0,0,0
"Red",1,185.42,4,0,1,0,0,1,0,0,0
"Blue",1,190.5,1,0,0,0,0,0,1,0,0
"Blue",0,193.04,2,1,0,0,0,1,0,0,0
"Red",0,182.88,0,0,0,0,0,0,0,0,0
"Red",0,190.5,0,0,0,0,0,0,0,0,0
"Red",0,180.34,2,2,0,0,0,0,0,0,0
"Red",0,172.72,1,1,0,0,0,1,0,0,0
"Red",0,190.5,7,0,0,0,0,3,0,0,0
"Red",1,182.88,2,0,1,0,0,5,0,0,0
"Blue",7,187.96,3,0,1,0,0,7,2,0,0
"Red",1,193.04,3,0,1,1,0,5,1,0,0
"Red",0,180.34,2,1,0,0,0,3,0,0,0
"Blue",1,185.42,1,0,0,0,0,0,0,0,0
"Red",1,187.96,3,0,0,1,0,2,0,0,0
"Blue",0,193.04,1,1,0,0,0,1,0,0,0
"Red",0,177.8,1,0,0,1,0,0,0,0,0
"Red",3,195.58,0,0,1,1,0,2,0,0,0
"Red",0,193.04,1,1,0,0,0,3,0,0,0
"Red",3,177.8,5,0,0,1,0,2,0,0,0
"Red",3,185.42,5,0,0,0,1,4,0,0,0
"Blue",5,182.88,0,0,0,0,0,0,0,0,0
"Blue",3,193.04,3,0,0,1,0,4,2,0,0
"Blue",2,182.88,2,0,0,0,1,0,0,0,0
"Red",1,175.26,0,0,1,0,0,0,0,0,0
"Blue",0,184.956097097066,0,1,0,0,0,0,0,0,0
"Red",0,213.36,2,0,0,0,0,2,0,0,0
"Blue",0,195.58,2,4,0,0,0,1,0,0,0
"Red",2,213.36,1,0,0,0,0,1,1,0,0
"Blue",1,182.88,1,0,0,1,0,0,0,0,0
"Blue",1,180.34,0,0,0,0,0,0,0,0,0
"Blue",0,172.72,3,1,0,1,0,1,0,0,0
"Blue",1,177.8,2,0,0,1,0,1,1,0,0
"Blue",1,190.5,1,0,0,1,0,1,0,0,0
"Blue",0,190.5,5,2,0,0,0,0,0,0,0
"Red",0,187.96,2,1,0,1,0,0,0,0,0
"Blue",0,180.34,0,0,0,0,0,0,0,0,0
"Red",0,185.42,2,1,0,0,0,2,0,0,0
"Red",4,205.74,1,0,0,0,0,0,0,0,0
"Red",1,187.96,5,0,1,0,0,1,1,0,0
"Red",0,172.72,9,1,0,0,0,4,0,0,0
"Blue",0,195.58,1,3,0,0,0,2,0,0,1
"Red",4,180.34,0,0,0,0,0,3,0,0,0
"Red",1,198.12,1,0,0,0,0,0,0,0,0
"Blue",0,193.04,2,0,0,0,0,0,0,0,0
"Red",0,200.66,4,1,0,1,0,2,0,0,0
"Red",0,195.58,0,0,1,0,0,0,0,0,0
"Blue",0,180.34,3,1,0,1,0,0,0,0,0
"Red",0,182.88,0,0,0,0,0,0,0,0,0
"Red",0,190.5,0,0,0,0,0,0,0,0,0
"Blue",3,193.04,6,0,0,0,0,0,0,0,0
"Red",3,187.96,5,0,1,0,0,1,1,0,0
"Blue",0,177.8,4,1,1,0,0,2,0,0,0
"Blue",0,190.349229017425,0,0,0,0,0,0,0,0,0
"Red",0,175.26,1,0,0,0,0,0,0,0,0
"Red",0,187.96,0,0,0,0,0,0,0,0,0
"Blue",0,182.259531136887,0,0,0,1,0,0,0,0,0
"Red",0,193.04,0,0,0,0,0,0,0,0,0
"Blue",0,195.58,0,0,0,0,1,0,0,0,0
"Blue",0,193.04,6,1,0,1,0,0,0,0,0
"Red",1,185.42,3,0,1,0,0,0,0,0,0
"Blue",1,185.42,1,0,0,0,0,1,1,0,0
"Red",0,198.12,1,1,0,0,0,0,0,0,0
"Red",1,190.5,1,0,0,0,0,0,0,0,0
"Blue",3,172.72,2,0,0,1,0,1,1,0,0
"Blue",1,177.8,3,0,0,0,0,2,0,0,0
"Blue",0,193.04,4,1,0,0,0,0,0,0,0
"Red",0,190.5,1,1,0,1,0,1,0,0,0
"Blue",0,193.04,1,0,1,0,0,0,0,0,0
"Red",0,187.96,2,1,0,0,0,1,0,0,0
"Blue",1,185.42,1,0,0,0,0,0,3,0,0
"Red",0,190.5,3,2,0,0,0,0,0,0,0
"Blue",1,200.66,0,0,0,0,0,0,0,0,0
"Blue",1,180.34,1,0,0,1,0,0,0,0,0
"Blue",3,182.88,3,0,1,0,0,0,0,0,0
"Blue",1,187.96,1,0,0,1,0,1,1,0,0
"Red",0,177.8,1,2,0,0,0,0,0,0,0
"Red",0,172.72,4,0,0,1,0,0,0,0,0
"Blue",0,195.58,2,0,1,1,0,0,0,0,0
"Red",0,175.26,4,1,1,0,0,0,0,0,0
"Blue",0,190.5,2,1,1,0,0,0,0,0,0
"Blue",0,187.96,0,1,1,0,0,1,0,0,0
"Red",2,185.42,4,0,0,0,0,3,0,0,0
"Blue",1,177.8,4,0,0,0,0,0,0,0,0
"Blue",1,193.045794977604,0,0,0,0,0,0,0,1,0
"Blue",1,180.34,5,0,0,0,0,0,1,0,0
"Blue",0,187.96,1,4,1,0,0,1,0,0,0
"Red",0,177.8,4,1,1,0,0,4,0,0,0
"Blue",2,182.88,1,0,0,1,0,0,0,0,0
"Red",0,190.5,0,2,0,0,0,0,0,0,0
"Blue",0,177.8,2,1,1,0,0,2,0,0,0
"Blue",0,203.2,5,1,0,1,0,3,0,0,0
"Red",1,195.58,0,0,1,1,0,2,0,0,0
"Blue",3,177.8,5,0,0,0,0,4,0,0,0
"Red",0,185.42,5,0,0,0,1,4,0,0,0
"Blue",2,185.42,2,0,0,1,0,3,0,0,0
"Blue",2,200.66,3,0,0,0,0,2,1,0,0
"Blue",1,200.66,0,0,0,0,0,0,0,0,0
"Blue",2,193.04,0,0,0,1,0,1,1,0,0
"Red",0,190.5,1,1,0,0,0,1,1,0,0
"Red",0,177.8,2,1,0,0,0,0,0,0,0
"Red",0,182.88,0,2,0,0,0,0,0,0,0
"Red",0,187.96,3,0,1,1,0,6,0,0,0
"Red",3,182.88,0,0,0,0,0,0,0,0,0
"Blue",2,182.88,2,0,0,0,0,0,1,0,1
"Red",3,175.26,0,0,0,0,0,0,0,0,0
"Red",1,185.42,1,0,0,0,0,0,0,0,0
"Red",0,180.34,2,1,1,0,0,0,0,0,0
"Blue",0,177.8,3,1,0,0,0,0,0,0,0
"Blue",1,177.8,6,0,1,1,0,0,0,0,0
"Red",0,190.5,2,1,1,0,0,0,0,0,0
"Red",0,195.58,0,0,1,0,0,0,0,0,0
"Red",0,182.88,0,0,0,1,0,0,0,0,0
"Red",4,193.04,2,0,0,0,0,2,2,0,0
"Blue",3,200.66,4,0,1,0,0,7,0,0,0
"Red",0,177.8,3,1,0,0,0,3,0,0,0
"Blue",3,195.58,1,0,0,0,0,1,1,0,0
"Red",3,180.34,1,0,1,0,0,2,0,0,0
"Red",0,193.04,3,1,1,0,0,5,0,0,0
"Red",3,187.96,3,0,0,0,0,2,0,0,0
"Red",3,180.34,1,0,0,0,0,2,0,0,0
"Blue",0,182.88,1,1,0,0,1,0,0,0,0
"Red",0,187.96,1,0,1,0,0,0,0,0,0
"Blue",0,193.04,4,1,0,0,0,1,0,0,0
"Red",1,195.58,0,0,0,0,0,0,0,0,0
"Red",0,208.28,4,1,0,0,0,0,0,0,0
"Red",0,182.88,5,1,0,0,0,0,0,0,0
"Red",0,177.8,5,1,0,0,0,1,0,0,0
"Blue",1,195.58,0,0,0,0,0,1,0,0,0
"Blue",0,177.8,1,0,0,0,0,0,0,0,0
"Red",0,180.34,0,0,0,1,0,0,0,0,0
"Red",0,177.8,1,0,0,0,0,0,0,0,0
"Blue",0,190.5,3,1,0,0,0,2,0,0,0
"Red",1,195.58,0,0,0,0,0,0,0,0,0
"Red",1,187.96,5,0,0,0,0,0,1,0,0
"Red",2,180.34,0,0,0,0,0,3,0,0,0
"Red",0,187.96,0,2,0,0,0,0,2,0,0
"Red",0,185.42,3,2,1,0,0,0,0,0,0
"Red",0,195.58,1,2,0,0,0,2,0,0,1
"Red",1,172.72,9,0,0,0,0,3,0,0,0
"Red",1,193.04,2,0,0,1,0,1,0,0,0
"Red",0,190.5,0,1,0,0,0,0,0,0,0
"Red",1,190.5,7,0,0,0,0,2,0,0,0
"Red",3,187.96,3,0,1,0,0,0,0,0,0
"Red",0,185.42,1,1,0,0,0,0,0,0,0
"Red",0,182.88,1,1,1,0,0,5,0,0,0
"Red",0,172.72,6,3,0,1,0,1,0,0,0
"Red",0,177.8,3,2,0,0,0,2,0,0,0
"Red",0,172.72,4,0,0,0,0,0,0,0,0
"Red",0,177.8,3,2,0,0,0,0,0,0,0
"Red",2,200.66,0,0,0,0,0,0,0,0,0
"Red",0,193.04,1,1,0,0,0,0,0,0,0
"Red",0,190.5,0,0,0,0,0,0,0,0,0
"Red",1,177.8,1,0,0,1,0,0,1,0,0
"Red",2,177.8,0,0,1,0,0,0,0,0,0
"Red",2,185.42,0,0,0,1,0,0,0,0,0
"Red",3,187.96,1,0,0,0,0,1,1,0,0
"Red",1,180.34,1,0,1,0,0,1,0,0,0
"Red",0,193.04,0,0,0,0,0,0,0,0,0
"Red",1,177.8,2,0,1,0,0,0,0,0,0
"Red",0,195.58,0,0,1,1,0,0,0,0,0
"Red",0,182.88,2,1,1,1,0,1,0,0,0
"Red",1,190.5,2,0,0,0,0,0,0,0,0
"Red",2,193.04,0,0,0,0,0,0,0,0,0
"Red",2,177.8,4,0,0,0,0,0,0,0,0
"Red",2,180.34,1,0,1,0,0,1,0,0,0
"Red",0,195.58,0,0,0,0,0,0,0,0,0
"Red",0,182.88,2,1,0,1,0,3,0,0,0
"Red",0,187.96,2,1,0,0,0,2,0,0,0
"Red",1,182.88,1,0,0,0,0,0,0,0,0
"Red",1,180.34,1,0,0,0,0,0,0,0,0
"Red",0,180.34,1,0,0,0,0,0,0,0,0
"Red",4,177.8,5,0,0,1,0,4,1,0,0
"Red",0,200.66,4,1,1,0,0,6,0,0,0
"Red",1,193.04,1,0,0,0,0,3,0,0,0
"Red",0,187.96,3,1,1,0,0,5,2,0,0
"Red",1,213.36,1,0,0,0,0,2,0,0,0
"Red",0,185.42,4,1,0,0,0,2,0,0,0
"Red",0,172.72,3,1,0,1,0,1,1,0,0
"Red",0,175.26,0,0,1,1,0,0,0,0,0
"Red",0,180.34,1,0,0,0,0,1,0,0,0
"Red",0,190.5,1,1,0,0,0,0,0,0,0
"Red",0,182.88,1,2,0,0,0,0,0,0,0
"Red",0,182.88,0,0,0,0,0,0,0,0,0
"Red",3,193.04,2,0,0,0,0,0,0,0,0
"Red",0,193.045794977604,0,3,0,0,0,0,0,0,0
"Red",1,172.72,1,0,0,0,0,0,0,0,0
"Red",0,200.66,0,0,0,0,1,0,0,0,0
"Red",0,195.58,0,0,0,0,1,0,0,0,0
"Red",0,182.88,0,0,0,0,0,0,0,0,0
"Red",0,187.96,1,0,0,0,0,0,0,1,0
"Red",0,180.34,0,3,0,0,0,0,0,0,0
"Red",0,190.5,2,0,0,0,0,2,0,0,0
"Red",0,195.58,4,3,0,0,0,2,2,0,0
"Red",3,185.42,4,0,0,0,0,2,0,0,0
"Red",0,185.42,1,0,0,1,0,0,0,0,0
"Red",3,190.5,0,0,1,1,0,0,0,0,0
"Red",0,187.96,1,4,0,0,0,1,0,0,0
"Red",0,195.58,1,1,0,1,0,1,1,0,0
"Red",1,200.66,3,0,0,0,0,1,0,0,0
"Red",0,180.34,1,1,0,1,0,0,0,0,0
"Red",1,180.34,0,0,0,0,0,2,0,0,0
"Red",2,190.5,7,0,0,0,0,2,0,0,0
"Red",4,187.96,0,0,0,0,0,0,0,0,0
"Red",1,190.5,2,0,0,0,0,0,0,0,0
"Red",1,190.5,1,0,0,0,0,1,0,0,0
"Red",1,175.26,0,0,0,1,0,0,0,0,0
"Red",1,190.5,0,0,0,0,0,0,1,0,0
"Red",1,185.42,2,0,0,0,0,2,0,0,0
"Red",3,193.04,0,0,0,1,0,1,0,0,0
"Red",2,177.8,3,0,0,0,0,1,0,0,0
"Red",0,200.66,0,0,0,0,0,0,0,0,0
"Red",0,185.42,1,1,0,0,0,0,0,0,0
"Red",2,187.96,0,0,1,0,0,1,0,0,0
"Red",0,195.58,0,0,0,0,0,0,0,0,0
"Red",0,180.34,4,1,1,0,0,2,0,0,0
"Red",3,177.8,4,0,0,1,0,3,0,0,0
"Red",1,198.12,2,0,0,1,0,0,0,0,0
"Red",2,187.96,0,0,0,0,0,0,0,0,0
"Red",0,187.96,1,1,0,0,0,0,0,0,0
"Red",3,187.96,3,0,1,1,0,0,0,0,0
"Red",1,185.42,5,0,0,0,0,0,0,0,0
"Red",0,193.04,1,1,0,0,0,0,0,0,0
"Red",1,187.96,4,0,1,1,0,1,0,0,0
"Red",1,195.58,0,0,0,1,0,0,0,0,0
"Red",2,193.04,0,0,0,0,0,0,1,0,0
"Red",0,185.42,4,2,0,1,0,2,0,0,0
"Red",1,172.72,2,0,0,0,0,1,0,0,0
"Red",2,177.8,0,0,0,0,0,0,0,0,0
"Red",1,193.04,1,0,0,1,0,0,0,0,0
"Red",0,180.34,1,0,1,0,0,1,0,0,0
"Red",0,172.72,0,0,0,0,0,0,0,0,0
"Red",0,180.34,1,0,1,0,0,0,0,0,0
"Red",2,195.58,0,0,0,0,0,1,0,0,0
"Red",0,187.96,2,0,0,0,0,0,0,0,0
"Red",0,177.8,2,1,1,0,0,0,1,0,0
"Red",2,193.04,2,0,1,0,0,4,1,0,0
"Red",0,177.8,1,1,0,0,0,0,0,0,0
"Red",0,190.5,1,0,0,0,0,0,0,0,0
"Red",3,182.88,2,0,0,0,0,0,0,0,1
"Red",0,187.96,1,1,0,0,0,0,0,0,0
"Red",0,187.96,1,1,0,0,0,0,0,0,0
"Red",0,180.34,4,1,0,0,0,0,0,0,0
"Red",3,177.8,0,0,0,1,0,0,0,0,0
"Red",0,193.04,3,0,0,0,0,0,0,0,0
"Red",0,195.58,1,1,0,0,0,1,0,0,0
"Red",0,187.96,1,1,0,0,0,0,2,0,0
"Red",0,190.349229017425,1,1,0,1,0,0,1,0,0
"Red",5,187.96,2,0,0,1,0,2,0,0,0
"Red",3,193.04,3,0,0,0,0,1,0,0,0
"Red",1,185.42,0,0,0,0,0,0,0,0,0
"Red",0,193.04,3,0,0,0,0,2,0,0,0
"Red",1,185.42,0,0,0,0,0,0,0,0,0
"Red",1,200.66,0,0,0,0,0,0,0,0,0
"Red",0,182.88,1,1,0,1,0,0,0,0,0
"Red",0,177.8,0,2,1,0,0,0,0,0,0
"Red",6,177.8,5,0,0,1,0,3,0,0,0
"Red",0,195.58,0,1,1,0,0,2,0,0,0
"Red",2,175.26,3,0,1,1,0,0,1,0,0
"Red",1,175.26,0,0,1,0,0,0,0,0,0
"Red",2,187.96,3,0,0,0,0,2,1,0,0
"Red",1,177.8,3,0,0,0,0,3,0,0,0
"Red",1,180.34,0,0,0,0,0,0,0,1,0
"Red",0,182.88,5,1,0,0,0,0,1,0,0
"Red",1,187.96,0,0,1,0,0,0,1,0,0
"Red",1,180.34,0,0,0,0,0,1,1,0,0
"Red",0,182.88,0,0,0,0,0,0,0,0,0
"Red",1,193.04,1,0,0,0,0,3,0,0,0
"Red",3,205.74,1,0,0,1,0,0,0,0,0
"Red",7,193.04,2,0,0,0,0,2,0,0,0
"Red",3,187.96,2,0,0,0,0,0,1,0,0
"Red",2,185.42,0,0,0,0,0,0,1,0,0
"Red",0,190.5,4,1,0,0,0,3,0,0,0
"Red",0,180.34,1,2,1,0,0,1,0,0,0
"Red",1,213.36,0,0,0,0,0,0,1,0,0
"Red",1,193.04,1,0,1,0,0,0,1,0,0
"Red",2,187.96,0,0,1,0,0,0,0,0,0
"Red",0,180.34,1,1,0,0,0,1,1,0,0
"Red",3,182.88,2,0,1,0,0,0,2,0,0
"Red",0,190.5,0,0,0,0,0,0,0,0,0
"Red",0,172.72,9,1,0,0,0,3,0,0,0
"Red",0,175.26,0,0,0,0,0,0,0,0,0
"Red",0,177.8,4,1,0,1,0,3,1,0,0
"Red",2,172.72,3,0,0,1,0,0,0,0,0
"Red",0,185.42,0,0,0,0,0,0,0,0,0
"Red",1,193.04,1,0,0,0,0,0,0,0,0
"Red",0,193.04,0,0,0,0,0,0,0,0,0
"Red",0,180.34,2,0,0,0,0,0,0,0,0
"Red",0,190.5,3,1,1,0,0,1,0,0,0
"Red",3,195.58,0,0,0,0,0,0,0,0,0
"Red",0,185.42,2,1,1,0,0,0,0,0,0
"Red",3,195.58,1,0,0,0,0,2,0,0,0
"Red",0,177.8,3,2,1,1,0,2,0,0,0
"Red",2,187.96,0,0,0,1,0,0,1,0,0
"Red",1,185.42,2,0,0,0,0,1,0,0,0
"Red",1,177.8,3,0,0,0,0,0,0,0,0
"Red",0,182.88,3,0,0,1,0,0,0,0,0
"Red",1,177.8,1,0,0,0,0,0,0,0,0
"Red",0,213.36,1,1,0,0,0,0,0,0,0
"Red",0,190.5,0,0,0,1,0,0,0,0,0
"Red",3,187.96,0,0,1,0,0,1,3,0,0
"Red",0,185.42,5,1,0,0,1,4,1,0,0
"Red",0,182.88,4,1,1,0,0,0,0,0,0
"Red",3,187.96,3,0,1,0,0,0,0,0,0
"Red",1,172.72,1,0,0,0,0,0,0,0,0
"Red",0,180.34,1,0,1,0,0,1,0,0,0
"Red",1,193.04,0,0,0,0,0,0,0,0,0
"Red",0,180.34,2,1,0,0,0,0,0,0,0
"Red",0,195.58,0,1,0,0,0,2,0,0,1
"Red",0,177.8,1,1,1,0,0,1,0,0,0
"Red",0,182.88,1,1,0,0,0,0,0,0,0
"Red",5,195.58,0,0,1,0,0,2,1,0,0
"Red",0,177.8,4,1,0,0,0,0,0,0,0
"Red",0,193.04,1,1,0,0,0,0,0,0,0
"Red",0,195.58,0,0,0,0,0,1,0,0,1
"Red",3,208.28,2,0,0,0,0,0,0,0,0
"Red",1,195.58,1,0,1,0,0,0,0,0,0
"Red",0,195.58,1,0,0,0,0,0,0,0,0
"Red",0,182.88,2,1,0,0,0,0,0,0,1
"Red",0,195.58,4,2,0,0,0,2,0,0,0
"Red",1,190.5,2,0,0,0,0,1,0,0,0
"Red",0,182.88,0,1,0,0,0,0,1,0,0
"Red",0,195.58,0,1,0,0,0,1,0,0,0
"Red",0,182.88,1,0,0,0,0,3,0,0,0
"Red",0,187.96,0,2,0,0,0,0,1,0,0
"Red",0,172.72,2,1,0,1,0,1,0,0,0
"Red",1,187.96,1,0,0,0,0,1,0,0,0
"Red",0,180.34,3,1,1,0,0,2,0,0,0
"Red",0,187.96,3,1,0,0,0,2,0,0,0
"Red",1,190.5,0,0,0,1,0,0,0,0,0
"Red",0,185.42,5,0,0,0,0,0,0,0,0
"Red",0,185.42,0,0,0,0,0,0,0,0,0
"Red",1,185.42,1,0,0,0,0,0,2,0,0
"Red",2,203.2,0,0,0,0,0,0,0,0,0
"Red",1,190.5,1,0,0,0,0,1,0,0,0
"Red",0,193.04,2,0,0,0,0,0,0,0,0
"Red",2,177.8,1,0,0,1,0,0,0,0,0
"Red",0,200.66,2,1,0,0,0,1,0,0,0
"Red",1,180.34,0,0,0,0,0,0,0,0,0
"Red",1,177.8,0,0,1,1,0,0,0,0,0
"Red",0,182.88,2,1,1,0,0,0,0,0,0
"Red",1,187.96,0,0,0,0,0,0,0,0,0
"Red",2,187.96,2,0,0,0,0,2,0,0,0
"Red",0,182.88,0,1,1,1,0,4,0,0,0
"Red",1,185.42,0,0,0,0,0,0,0,0,0
"Red",0,195.58,0,0,0,0,0,0,0,0,0
"Red",0,187.652663057245,0,0,0,0,0,0,0,0,0
"Red",1,177.8,1,0,0,0,0,0,0,0,0
"Red",1,180.34,1,0,0,0,0,2,0,0,0
"Red",0,195.58,0,0,0,0,0,0,0,0,0
"Red",0,182.88,4,1,0,0,0,1,0,0,0
"Red",1,198.12,2,0,0,0,0,0,0,0,0
"Red",2,177.8,3,0,0,0,0,2,1,0,0
"Red",0,187.96,0,0,0,0,0,1,0,0,0
"Red",1,184.956097097066,0,0,0,0,0,0,1,0,0
"Red",0,180.34,3,1,1,1,0,1,1,0,0
"Red",0,182.88,0,0,1,0,0,0,0,0,0
"Red",1,187.96,0,0,1,0,0,0,0,0,0
"Red",3,193.04,2,0,0,0,0,2,0,0,0
"Red",4,187.96,0,0,1,0,0,1,0,0,0
"Red",2,213.36,0,0,0,0,0,0,0,0,0
"Red",5,177.8,3,0,0,1,0,1,1,0,0
"Red",0,193.04,1,1,0,0,0,3,0,1,0
"Red",0,172.72,3,1,0,0,0,1,0,0,0
"Red",1,180.34,0,0,0,0,0,0,0,0,0
"Red",0,193.04,2,1,0,0,0,0,0,0,0
"Red",0,193.045794977604,0,1,0,0,0,0,0,0,0
"Red",2,187.96,2,0,0,1,0,0,0,0,0
"Red",0,193.04,1,3,0,0,0,0,0,0,0
"Red",0,180.34,1,2,0,0,0,1,0,0,0
"Red",0,185.42,3,0,0,0,0,1,0,0,0
"Red",1,177.8,2,0,1,0,0,4,0,0,0
"Red",0,182.88,1,0,0,1,0,3,0,0,0
"Red",0,190.5,2,1,0,1,0,2,0,0,0
"Red",0,177.8,3,1,0,0,0,0,0,0,0
"Red",3,190.5,1,0,0,0,0,0,0,0,0
"Red",2,200.66,3,0,1,0,0,6,0,0,0
"Red",1,193.04,1,0,0,1,0,1,0,0,0
"Red",1,185.42,1,0,0,0,0,0,0,0,0
"Red",0,208.28,2,0,0,0,0,0,0,0,0
"Red",2,190.5,1,0,1,0,0,0,0,0,0
"Red",0,198.12,2,0,0,0,0,0,0,0,0
"Red",0,193.04,2,1,0,0,0,0,0,0,0
"Red",1,185.42,0,0,0,0,0,0,1,0,0
"Red",0,187.96,0,1,0,0,0,0,0,0,0
"Red",0,177.8,0,0,0,0,0,0,0,0,0
"Red",0,187.96,0,0,0,0,0,0,0,0,0
"Red",2,198.12,2,0,0,0,0,0,0,0,0
"Red",1,193.04,2,0,0,0,0,4,0,0,0
"Red",0,179.562965176708,0,0,0,0,0,0,0,0,0
"Red",0,195.58,0,0,0,0,0,0,0,0,1
"Red",0,195.58,0,0,0,1,0,0,0,0,0
"Red",0,187.96,0,0,1,0,0,0,0,0,0
"Red",0,177.8,0,0,1,0,0,0,0,0,0
"Red",0,195.58,0,0,0,0,0,0,0,0,0
"Red",1,185.42,3,0,0,1,0,2,0,0,0
"Red",2,195.58,1,0,0,0,0,2,0,0,0
"Red",0,190.5,0,0,0,0,0,0,0,0,0
"Red",1,190.5,0,0,0,0,0,0,0,0,0
"Red",4,180.34,0,0,1,0,0,1,0,0,0
"Red",0,177.8,4,1,0,0,0,0,0,0,0
"Red",0,182.259531136887,1,1,0,0,0,0,0,0,0
"Red",0,195.58,0,0,0,0,0,1,0,0,0
"Red",0,175.26,1,1,0,0,0,0,0,0,0
"Red",0,185.42,1,1,0,0,0,0,0,0,0
"Red",2,205.74,1,0,0,0,0,0,0,0,0
"Red",1,187.96,2,0,1,0,0,4,0,0,0
"Red",1,193.04,2,0,0,0,0,3,0,1,0
"Red",0,193.04,2,0,0,1,0,2,0,0,0
"Red",2,182.88,0,0,1,0,0,3,0,0,0
"Red",0,175.26,2,1,1,0,0,0,1,0,0
"Red",0,180.34,2,0,0,1,0,0,0,0,0
"Red",0,190.5,2,1,0,1,0,0,0,0,0
"Red",0,190.5,1,1,0,0,0,0,0,0,0
"Red",4,195.58,0,0,1,0,0,2,1,0,0
"Red",2,177.8,2,0,0,0,0,0,0,0,0
"Red",4,177.8,1,0,0,1,0,0,1,0,0
"Red",2,195.58,0,0,0,0,0,0,0,0,0
"Red",4,170.18,3,0,0,0,0,1,1,0,0
"Red",0,198.12,1,1,0,1,0,2,0,0,0
"Red",1,177.8,3,0,1,0,0,1,0,0,0
"Red",0,187.96,0,0,0,0,0,1,0,0,0
"Red",0,180.34,4,1,0,0,0,2,0,0,0
"Red",0,190.5,4,2,0,0,0,1,1,0,0
"Red",2,190.5,1,0,0,1,0,0,1,0,0
"Red",1,193.04,3,0,0,0,0,0,0,0,0
"Red",1,195.58,1,0,1,0,0,0,0,0,0
"Red",1,172.72,8,0,0,0,0,3,1,0,0
"Red",1,177.8,2,0,1,0,0,3,0,0,0
"Red",1,187.96,0,0,0,0,0,0,0,1,0
"Red",0,185.42,2,1,0,0,0,1,1,0,0
"Red",0,180.34,0,0,1,0,0,0,0,1,0
"Red",1,193.04,0,0,1,0,0,4,0,0,0
"Red",2,177.8,3,0,0,0,0,1,0,0,0
"Red",0,185.42,3,1,0,0,0,1,0,0,0
"Red",0,190.5,2,2,0,0,0,1,0,0,0
"Red",0,193.04,2,2,0,0,0,3,0,0,0
"Red",0,180.34,1,1,0,0,0,2,0,0,0
"Red",0,180.34,0,1,0,0,0,0,0,0,0
"Red",1,185.42,0,0,1,1,0,0,0,0,0
"Red",1,187.96,0,0,0,0,0,0,0,0,0
"Red",1,190.5,1,0,0,0,0,0,0,0,0
"Red",1,190.5,2,0,1,0,0,1,0,0,0
"Red",1,187.96,2,0,0,0,0,0,0,0,0
"Red",4,187.96,2,0,0,0,0,2,0,0,0
"Red",1,193.04,0,0,1,0,0,0,0,0,0
"Red",0,177.8,3,1,0,0,0,2,0,0,0
"Red",0,203.2,3,2,0,0,0,2,0,0,0
"Red",0,177.8,1,1,0,0,0,0,0,0,0
"Red",8,193.04,2,0,0,0,0,2,1,0,0
"Red",1,205.74,1,0,0,0,0,0,1,0,0
"Red",2,177.8,1,0,0,0,0,0,0,0,0
"Red",6,187.96,2,0,1,0,0,4,0,0,0
"Red",1,182.88,0,0,1,0,0,2,0,0,0
"Red",0,198.12,1,1,0,0,1,1,0,0,0
"Red",0,208.28,2,0,0,0,0,0,0,0,0
